shapeID,shapeName,date,mapping_method,gefs_mean_mm,gefs_max_mm,observed_mean_mm,observed_max_mm,heavy_probability_mean,heavy_probability_max,very_heavy_probability_max,grid_cells,risk_level,very_heavy_experimental,correction_raw_mean_mm,global_corrected_mean_mm,global_corrected_max_mm,regime_corrected_mean_mm,regime_corrected_max_mm,regime_adjustment_mm,global_adjustment_mm
76128533B28294794137747,Kurnool,2018-07-31,contained_grid,0.075217389,0.37,0.44717389,0.93999994,0.00018819261,0.00024251657,2.4772929e-05,23,Low Modelled Signal,False,0.075217389,0.0,0.0,0.0,0.0,-0.075217389,-0.075217389
76128533B94710820075529,Kurukshetra,2018-07-31,contained_grid,4.2866669,6.6400003,0.78,1.31125,0.0026338138,0.0048116823,0.00030404344,3,Low Modelled Signal,False,4.2866669,0.41519752,1.2455926,0.41002402,1.230072,-3.8766429,-3.8714693
76128533B31405919461443,Kurung Kumey,2018-07-31,contained_grid,48.011433,80.959999,21.75107,34.4375,0.024782417,0.041843895,0.0010787772,7,Low Modelled Signal,False,48.011433,42.617023,75.56559,42.601501,75.550072,-5.4099312,-5.3944092
76128533B26931973511551,Kushinagar,2018-07-31,contained_grid,22.633331,33.649998,1.3529167,2.9537499,0.0071099573,0.0075301807,0.00022876701,3,Low Modelled Signal,False,22.633331,17.238924,28.25559,17.223404,28.24007,-5.4099274,-5.3944073
76128533B75359793481950,Lahul & Spiti,2018-07-31,contained_grid,0.72944444,2.1,0.4624306,2.425,0.00020768082,0.00046962494,1.3497009e-05,18,Low Modelled Signal,False,0.72944444,0.0,0.0,0.0,0.0,-0.72944444,-0.72944444
76128533B85627242103654,Lakhimpur,2018-07-31,contained_grid,34.728333,44.700001,15.075,19.57,0.033946678,0.060642667,0.0010722503,6,Low Modelled Signal,False,34.728333,29.333925,39.305592,29.318405,39.290073,-5.4099274,-5.3944073
76128533B98985252129882,Lakhisarai,2018-07-31,contained_grid,7.9166665,9.0100002,15.551669,20.550003,0.0072332225,0.011249368,0.00038375688,3,Low Modelled Signal,False,7.9166665,2.522259,3.6155925,2.5067384,3.6000719,-5.4099283,-5.3944073
76128533B41477629049356,Lakshadweep,2018-07-31,nearest_grid,1.92,1.92,0.64499998,0.64499998,0.00016228756,0.00016228756,1.6431612e-05,1,Low Modelled Signal,False,1.92,0.0,0.0,0.0,0.0,-1.92,-1.92
76128533B59256192226816,Lalitpur,2018-07-31,contained_grid,3.2775002,12.64,2.5514061,4.2399998,0.012209876,0.021752022,0.00032952407,8,Low Modelled Signal,False,3.2775002,0.90569907,7.2455926,0.903759,7.230072,-2.3737411,-2.3718011
76128533B35143550659673,Latehar,2018-07-31,contained_grid,22.049999,24.48,9.1960001,12.137499,0.034366183,0.054344978,0.00061807921,5,Low Modelled Signal,False,22.049999,16.655594,19.085592,16.640072,19.070072,-5.4099274,-5.3944054
76128533B98050240849249,Latur,2018-07-31,contained_grid,0.55777776,0.73,0.45611107,1.0749998,0.00016447983,0.00017261032,2.3003366e-05,9,Low Modelled Signal,False,0.55777776,0.0,0.0,0.0,0.0,-0.55777776,-0.55777776
76128533B70210707786180,Lawngtlai,2018-07-31,contained_grid,22.480001,23.599998,20.800833,26.83,0.039716396,0.049236901,0.0091004288,3,Low Modelled Signal,False,22.480001,17.085592,18.205591,17.070072,18.190071,-5.4099293,-5.3944092
76128533B57183548666997,Leh(Ladakh),2018-07-31,contained_grid,0.80320311,5.56,0.34491211,3.4349995,0.00019417422,0.001542472,2.2916825e-05,128,Low Modelled Signal,False,0.80320311,0.001293689,0.16559219,0.0011724345,0.15007162,-0.80203068,-0.80190945
76128533B25448742967716,Leparada,2018-07-31,contained_grid,53.845001,64.410004,17.579374,24.879999,0.0061021242,0.0063239383,0.00021899826,2,Low Modelled Signal,False,53.845001,48.450592,59.015594,48.435074,59.000076,-5.4099274,-5.3944092
76128533B35439951183692,Lohardaga,2018-07-31,contained_grid,27.219999,28.109999,10.5025,13.049999,0.035811685,0.036477353,0.00061033148,2,Low Modelled Signal,False,27.219999,21.825592,22.715591,21.81007,22.700069,-5.4099293,-5.3944073
76128533B6828791241172,Lohit,2018-07-31,contained_grid,15.95,23.08,20.937498,22.517498,0.0084563605,0.0089708818,9.6595504e-05,2,Low Modelled Signal,False,15.95,10.555593,17.685593,10.540071,17.670071,-5.4099283,-5.3944073
76128533B22715430000002,Longding,2018-07-31,contained_grid,32.715,41.880001,18.85125,19.6775,0.017420299,0.022631889,0.00014350649,2,Low Modelled Signal,False,32.715,27.320593,36.485592,27.305073,36.470074,-5.4099274,-5.3944073
76128533B66411945144923,Longleng,2018-07-31,contained_grid,22.67,22.67,17.23,17.23,0.013501103,0.013501103,0.00028120427,1,Low Modelled Signal,False,22.67,17.275593,17.275593,17.260071,17.260071,-5.4099293,-5.3944073
76128533B38784530776316,Lower Dibang Valley,2018-07-31,contained_grid,18.365,27.41,27.746874,56.442505,0.0077103805,0.010512095,0.00017273688,6,Low Modelled Signal,False,18.365,12.970592,22.015593,12.955071,22.000072,-5.4099283,-5.3944073
76128533B49993259380917,Lower Siang,2018-07-31,contained_grid,37.620003,44.670002,14.88,16.055,0.0098766945,0.010385615,0.0001757096,2,Low Modelled Signal,False,37.620003,32.225594,39.275593,32.210075,39.260075,-5.4099274,-5.3944092
76128533B90913053845537,Lower Subansiri,2018-07-31,contained_grid,88.740005,88.740005,16.622501,16.622501,0.046135992,0.046135992,0.00045398148,1,Low Modelled Signal,False,88.740005,83.345596,83.345596,83.330078,83.330078,-5.4099274,-5.3944092
76128533B49436035281620,Lucknow,2018-07-31,contained_grid,21.8475,26.970001,39.157814,45.815002,0.044752251,0.077205084,0.0022128411,4,Low Modelled Signal,False,21.8475,16.453093,21.575594,16.437572,21.560074,-5.4099274,-5.3944073
76128533B46195204843409,Ludhiana,2018-07-31,contained_grid,0.87000006,1.76,3.6799996,16.539999,0.00145796,0.0021808748,5.6067845e-05,6,Low Modelled Signal,False,0.87000006,0.0,0.0,0.0,0.0,-0.87000006,-0.87000006
76128533B97836280165555,Lunglei,2018-07-31,contained_grid,23.167999,26.0,12.035749,16.8,0.015460238,0.020705782,0.0040045092,5,Low Modelled Signal,False,23.167999,17.773594,20.605593,17.758072,20.590073,-5.4099274,-5.3944054
76128533B29293163114565,Madhepura,2018-07-31,contained_grid,38.009998,46.429996,29.604061,42.828747,0.019002479,0.021874759,0.00054021302,4,Low Modelled Signal,False,38.009998,32.615589,41.035587,32.600071,41.020069,-5.4099274,-5.3944092
76128533B90384580518633,Madhubani,2018-07-31,contained_grid,31.220001,38.119999,21.879749,27.237501,0.0081209447,0.011687628,0.00024556852,5,Low Modelled Signal,False,31.220001,25.825592,32.72559,25.81007,32.710072,-5.4099312,-5.3944092
76128533B71824979235503,Madurai,2018-07-31,contained_grid,7.1059999,11.01,0.58824998,1.19125,0.0007906786,0.00097209594,6.4936183e-05,5,Low Modelled Signal,False,7.1059999,2.2604737,5.6155925,2.2480571,5.6000719,-4.8579426,-4.8455262
76128533B28290181894983,Mahabubabad,2018-07-31,contained_grid,3.3380001,8.2800007,0.13275,0.50375003,0.0013005646,0.0030391889,0.00017233309,5,Low Modelled Signal,False,3.3380001,0.78423709,2.8855929,0.77802885,2.8700724,-2.5599713,-2.5537629
76128533B58170186574016,Mahabubnagar,2018-07-31,contained_grid,0.58500004,0.82000005,0.78874999,1.13,0.000159851,0.00016883685,2.1472943e-05,4,Low Modelled Signal,False,0.58500004,0.0,0.0,0.0,0.0,-0.58500004,-0.58500004
76128533B8878807356913,Mahamaya Nagar,2018-07-31,contained_grid,38.57,38.57,27.33625,27.33625,0.086709708,0.086709708,0.00056217925,1,Low Modelled Signal,False,38.57,33.175591,33.175591,33.160072,33.160072,-5.4099274,-5.3944092
76128533B9759621355294,Mahasamund,2018-07-31,contained_grid,2.6642857,4.9099998,13.104821,32.445,0.0026610536,0.0066369693,0.00033508558,7,Low Modelled Signal,False,2.6642857,0.0,0.0,0.0,0.0,-2.6642857,-2.6642857
76128533B41246169049488,Mahe,2018-07-31,nearest_grid,13.190001,13.190001,48.035,48.035,0.0044040717,0.0044040717,0.00014458103,1,Low Modelled Signal,False,13.190001,7.7955928,7.7955928,7.7800722,7.7800722,-5.4099283,-5.3944077
76128533B64161607349718,Mahendragarh,2018-07-31,contained_grid,0.33500001,0.63,0.095624998,0.19125,0.0007263174,0.00083563779,2.2255594e-05,2,Low Modelled Signal,False,0.33500001,0.0,0.0,0.0,0.0,-0.33500001,-0.33500001
76128533B81661995166840,Mahesana,2018-07-31,contained_grid,1.6133333,2.58,0.044583332,0.15499999,0.0002144145,0.0002604234,4.7241028e-05,6,Low Modelled Signal,False,1.6133333,0.0,0.0,0.0,0.0,-1.6133333,-1.6133333
76128533B49615943426842,Mahisagar,2018-07-31,contained_grid,2.02,2.12,0.0,0.0,0.00031037966,0.00031699138,3.2396263e-05,3,Low Modelled Signal,False,2.02,0.0,0.0,0.0,0.0,-2.02,-2.02
76128533B11083100419963,Mahoba,2018-07-31,contained_grid,22.2325,25.120001,6.8893752,12.557501,0.025601152,0.030706434,0.00029367945,4,Low Modelled Signal,False,22.2325,16.838093,19.725594,16.822571,19.710072,-5.4099293,-5.3944073
76128533B29554440319099,Mahrajganj,2018-07-31,contained_grid,40.642002,48.619999,3.7692502,7.6050005,0.006594053,0.0075823809,0.00044793996,5,Low Modelled Signal,False,40.642002,35.247593,43.22559,35.232075,43.210072,-5.4099274,-5.3944092
76128533B84772439394056,Mainpuri,2018-07-31,contained_grid,45.657501,65.629997,38.504375,44.702503,0.071592517,0.19276421,0.0072904602,4,Heavy Rain Watch,False,45.657501,40.263092,60.235588,40.247574,60.22007,-5.4099274,-5.3944092
76128533B15157901669242,Majuli,2018-07-31,contained_grid,38.290001,38.290001,17.602497,17.602497,0.023895355,0.023895355,0.00029433254,1,Low Modelled Signal,False,38.290001,32.895592,32.895592,32.880074,32.880074,-5.4099274,-5.3944092
76128533B83861010847920,Malappuram,2018-07-31,contained_grid,7.9650002,13.370001,71.339996,109.8325,0.0022339921,0.0059469366,0.00015915402,6,Low Modelled Signal,False,7.9650002,2.8163271,7.9755931,2.8033931,7.9600725,-5.1616068,-5.1486731
76128533B36734405131975,Maldah,2018-07-31,contained_grid,47.043999,58.879997,13.53525,18.25,0.038846493,0.054478075,0.00061129319,5,Low Modelled Signal,False,47.043999,41.64959,53.485588,41.634071,53.47007,-5.4099274,-5.3944092
76128533B85917349021677,Malkangiri,2018-07-31,contained_grid,13.968749,18.729998,7.0435929,18.447498,0.0052843234,0.0069643804,0.00075797824,8,Low Modelled Signal,False,13.968749,8.5743418,13.33559,8.5588207,13.320069,-5.4099283,-5.3944073
76128533B77336742344288,Mamit,2018-07-31,contained_grid,30.183334,35.040001,18.3925,23.2075,0.009837552,0.013720206,0.00057749671,3,Low Modelled Signal,False,30.183334,24.788927,29.645594,24.773407,29.630074,-5.4099274,-5.3944073
76128533B53018054761164,Mancherial,2018-07-31,contained_grid,6.0925002,9.8800001,1.8778124,3.4174998,0.0036471747,0.0055075265,0.00048133623,4,Low Modelled Signal,False,6.0925002,1.7652961,4.4855924,1.7575358,4.4700718,-4.3349643,-4.3272042
76128533B23735146933631,Mandi,2018-07-31,contained_grid,3.582,5.75,0.17024998,0.55499995,0.0013467986,0.0019984161,3.4499768e-05,5,Low Modelled Signal,False,3.582,0.071118452,0.35559225,0.068014339,0.34007168,-3.5139856,-3.5108817
76128533B79087524886024,Mandla,2018-07-31,contained_grid,5.1988888,8.4300003,1.2633333,3.23125,0.0024241984,0.0040008496,0.00019566387,9,Low Modelled Signal,False,5.1988888,0.67359662,3.0355926,0.66669858,3.020072,-4.5321903,-4.5252924
76128533B25679991785711,Mandsaur,2018-07-31,contained_grid,0.18777777,0.65,0.16902778,0.96749997,0.00026514212,0.00029807398,4.5573132e-05,9,Low Modelled Signal,False,0.18777777,0.0,0.0,0.0,0.0,-0.18777777,-0.18777777
76128533B43335986553000,Mandya,2018-07-31,contained_grid,0.31,0.48,2.4720311,5.895,9.700127e-05,0.000111608,2.674285e-05,8,Low Modelled Signal,False,0.31,0.0,0.0,0.0,0.0,-0.31,-0.31
76128533B41499938690181,Mansa,2018-07-31,contained_grid,0.80500001,1.25,0.0,0.0,0.00099066854,0.0010008215,7.0112852e-05,2,Low Modelled Signal,False,0.80500001,0.0,0.0,0.0,0.0,-0.80500001,-0.80500001
76128533B88758450653156,Mathura,2018-07-31,contained_grid,16.927999,25.77,10.024,12.175,0.043340385,0.090697058,0.0008523392,5,Low Modelled Signal,False,16.927999,11.533592,20.375593,11.518072,20.360073,-5.4099274,-5.3944073
76128533B88623139855224,Mau,2018-07-31,contained_grid,11.15,15.23,1.7571874,3.0774999,0.0097540002,0.010859417,0.0010617322,4,Low Modelled Signal,False,11.15,5.7555923,9.8355923,5.7400718,9.8200712,-5.4099278,-5.3944073
76128533B63176236753619,Mayiladuthurai,2018-07-31,contained_grid,0.05,0.05,1.2434497e-15,1.2434497e-15,0.00019499076,0.00019499076,7.1915973e-05,1,Low Modelled Signal,False,0.05,0.0,0.0,0.0,0.0,-0.05,-0.05
76128533B34216851275023,Mayurbhanj,2018-07-31,contained_grid,10.98,19.07,43.722942,61.938744,0.023448503,0.044249706,0.0028079129,17,Low Modelled Signal,False,10.98,6.1251941,13.675592,6.112412,13.660071,-4.8675885,-4.8548064
76128533B97126567441665,Medak,2018-07-31,contained_grid,1.08,1.56,0.25599998,0.39999992,0.00014619503,0.00016121361,2.1472943e-05,5,Low Modelled Signal,False,1.08,0.0,0.0,0.0,0.0,-1.08,-1.08
76128533B71056110198347,Medchal,2018-07-31,nearest_grid,0.45000002,0.45000002,0.27249998,0.27249998,0.00012828063,0.00012828063,2.1472943e-05,1,Low Modelled Signal,False,0.45000002,0.0,0.0,0.0,0.0,-0.45000002,-0.45000002
76128533B61760400952464,Meerut,2018-07-31,contained_grid,12.4925,13.969999,0.28593749,0.62874997,0.022379134,0.031496141,0.0012498511,4,Low Modelled Signal,False,12.4925,7.0980926,8.575592,7.082572,8.560071,-5.4099283,-5.3944077
76128533B80016894369263,Mewat,2018-07-31,contained_grid,3.3466666,6.02,2.7454166,3.6899998,0.0029859964,0.0046075783,0.00064571499,3,Low Modelled Signal,False,3.3466666,0.20853074,0.62559223,0.20335722,0.61007166,-3.1433094,-3.1381359
76128533B18243475101734,Mirzapur,2018-07-31,contained_grid,7.0149999,8.2299995,2.4215624,3.6724999,0.011453345,0.01350705,0.00046436189,4,Low Modelled Signal,False,7.0149999,1.736694,2.8355918,1.7250535,2.8200712,-5.2899466,-5.278306
76128533B18834172694083,Moga,2018-07-31,contained_grid,0.375,0.63,0.30937499,1.2375,0.0013650435,0.0027589973,2.0206142e-05,4,Low Modelled Signal,False,0.375,0.0,0.0,0.0,0.0,-0.375,-0.375
76128533B82793215586362,Mokokchung,2018-07-31,contained_grid,26.449999,35.029999,19.870625,26.18,0.012282901,0.012283512,0.00024957905,2,Low Modelled Signal,False,26.449999,21.055592,29.635592,21.040071,29.620071,-5.4099274,-5.3944073
76128533B23611090346849,Mon,2018-07-31,contained_grid,34.369999,35.319996,24.8575,28.52,0.021792725,0.025111889,0.00026026746,2,Low Modelled Signal,False,34.369999,28.975592,29.925589,28.960072,29.910069,-5.4099274,-5.3944073
76128533B51849218363622,Moradabad,2018-07-31,contained_grid,16.4375,21.140001,17.131248,20.869999,0.011405349,0.019441908,0.0011831026,4,Low Modelled Signal,False,16.4375,11.043094,15.745594,11.027573,15.730073,-5.4099274,-5.3944063
76128533B2080752988715,Morbi,2018-07-31,contained_grid,1.14,1.3,0.031607144,0.1725,0.00024783227,0.00035357915,4.3339889e-05,7,Low Modelled Signal,False,1.14,0.0,0.0,0.0,0.0,-1.14,-1.14
76128533B12343314564708,Morena,2018-07-31,contained_grid,29.524286,78.389999,19.705893,35.274998,0.067318797,0.16042489,0.0079778424,7,Heavy Rain Watch,False,29.524286,24.683365,72.99559,24.670061,72.980072,-4.8542252,-4.8409214
76128533B17968019348564,Morigaon,2018-07-31,contained_grid,39.57,46.849998,27.705002,29.865002,0.017620388,0.019086046,0.00018665502,2,Low Modelled Signal,False,39.57,34.175591,41.455589,34.160072,41.440071,-5.4099274,-5.3944092
76128533B50184713016881,Muktsar,2018-07-31,contained_grid,0.80333328,1.01,0.0,0.0,0.0012500059,0.0015776284,2.0861036e-05,3,Low Modelled Signal,False,0.80333328,0.0,0.0,0.0,0.0,-0.80333328,-0.80333328
76128533B84398038505400,Mulugu,2018-07-31,contained_grid,10.5425,12.150001,2.615,2.8249998,0.0052163051,0.00899613,0.00019522065,4,Low Modelled Signal,False,10.5425,5.1480927,6.7555928,5.1325722,6.7400723,-5.4099283,-5.3944077
76128533B16442413169750,Mumbai,2018-07-31,nearest_grid,5.9200001,5.9200001,0.0,0.0,0.0062602512,0.0062602512,0.00043187439,1,Low Modelled Signal,False,5.9200001,0.52559233,0.52559233,0.51007175,0.51007175,-5.4099283,-5.3944077
76128533B67326016655833,Mumbai Suburban,2018-07-31,nearest_grid,6.7600002,6.7600002,0.0,0.0,0.0093715759,0.0093715759,0.00041186382,1,Low Modelled Signal,False,6.7600002,1.3655925,1.3655925,1.3500719,1.3500719,-5.4099283,-5.3944077
76128533B17292264941997,Mungeli,2018-07-31,contained_grid,6.0375004,9.0400009,17.314373,30.129997,0.0044174213,0.0052783978,0.00042174564,4,Low Modelled Signal,False,6.0375004,1.0102965,3.6455932,1.0025362,3.6300726,-5.0349641,-5.027204
76128533B40868676647207,Munger,2018-07-31,contained_grid,8.0550003,8.4099998,14.999999,16.874998,0.0069526071,0.0072355112,0.00019803345,2,Low Modelled Signal,False,8.0550003,2.6605921,3.0155921,2.6450715,3.0000715,-5.4099288,-5.3944082
76128533B51402332870635,Murshidabad,2018-07-31,contained_grid,33.845001,38.119999,25.61875,37.342495,0.022232814,0.023916287,0.00045442756,6,Low Modelled Signal,False,33.845001,28.450592,32.72559,28.435072,32.710072,-5.4099293,-5.3944092
76128533B87051210355251,Muzaffarnagar,2018-07-31,contained_grid,13.704,16.98,0.43625003,0.61500001,0.0094501991,0.011984386,0.0061158678,5,Low Modelled Signal,False,13.704,8.3095922,11.585592,8.2940722,11.570071,-5.4099283,-5.3944082
76128533B88481188307630,Muzaffarpur,2018-07-31,contained_grid,10.7275,19.139999,15.85531,29.279995,0.0045073945,0.0058345459,0.00016372383,4,Low Modelled Signal,False,10.7275,5.8116941,13.745592,5.8000536,13.730071,-4.9274464,-4.9158058
76128533B95879808095476,Mysore,2018-07-31,contained_grid,0.72285718,1.9700001,4.987143,21.522499,0.00023894885,0.00077525491,0.00017862105,7,Low Modelled Signal,False,0.72285718,0.0,0.0,0.0,0.0,-0.72285718,-0.72285718
76128533B99037046327658,Nabarangapur,2018-07-31,contained_grid,18.08,25.220001,4.3901563,11.4,0.013066496,0.017571395,0.0026571325,8,Low Modelled Signal,False,18.08,12.742393,19.825594,12.728813,19.810074,-5.3511868,-5.3376064
76128533B71390118115414,Nadia,2018-07-31,contained_grid,26.970001,31.48,25.036249,40.584999,0.03030912,0.066161945,0.0023593029,6,Low Modelled Signal,False,26.970001,21.575592,26.085592,21.560072,26.070072,-5.4099293,-5.3944092
76128533B13437137070957,Nagaon,2018-07-31,contained_grid,48.894001,57.560005,29.198999,37.852501,0.024416113,0.030129068,0.00032918568,5,Low Modelled Signal,False,48.894001,43.499592,52.165596,43.484074,52.150078,-5.4099274,-5.3944092
76128533B88466433485589,Nagapattinam,2018-07-31,contained_grid,0.4,0.6,3.3037498,6.5024996,0.00017101382,0.00018324252,3.5900801e-05,2,Low Modelled Signal,False,0.4,0.0,0.0,0.0,0.0,-0.4,-0.4
76128533B31246189674263,Nagarkurnool,2018-07-31,contained_grid,0.21888889,0.68000007,0.5575,1.2249999,0.00017309035,0.0001870347,2.1472943e-05,9,Low Modelled Signal,False,0.21888889,0.0,0.0,0.0,0.0,-0.21888889,-0.21888889
76128533B43544960343942,Nagaur,2018-07-31,contained_grid,0.00037037037,0.01,0.0,0.0,0.0003081632,0.00060840044,5.5621978e-05,27,Low Modelled Signal,False,0.00037037037,0.0,0.0,0.0,0.0,-0.00037037037,-0.00037037037
76128533B3026318797185,Nagpur,2018-07-31,contained_grid,3.0013335,4.6599998,0.072166666,0.515,0.00050581561,0.00086877926,7.576435e-05,15,Low Modelled Signal,False,3.0013335,0.0,0.0,0.0,0.0,-3.0013335,-3.0013335
76128533B50374927918374,Nainital,2018-07-31,contained_grid,13.839999,30.01,21.156748,26.252495,0.012063084,0.022477152,0.00074318307,5,Low Modelled Signal,False,13.839999,8.526474,24.615593,8.5140572,24.600071,-5.325942,-5.3135252
76128533B51363853289247,Nalanda,2018-07-31,contained_grid,8.5249996,8.7299995,7.6574993,8.5949993,0.012804216,0.015228534,0.00063620851,2,Low Modelled Signal,False,8.5249996,3.1305919,3.3355918,3.1150713,3.3200712,-5.4099283,-5.3944077
76128533B40995085026980,Nalbari,2018-07-31,contained_grid,38.349998,42.879997,36.571877,36.668751,0.011287501,0.01370251,0.00073076354,2,Low Modelled Signal,False,38.349998,32.955589,37.485588,32.940071,37.47007,-5.4099274,-5.3944092
76128533B8892495882090,Nalgonda,2018-07-31,contained_grid,0.0022222223,0.02,1.2168056,2.9362502,0.00020797078,0.00022787126,2.1472943e-05,9,Low Modelled Signal,False,0.0022222223,0.0,0.0,0.0,0.0,-0.0022222223,-0.0022222223
76128533B51372664315362,Namakkal,2018-07-31,contained_grid,4.7475004,8.0700006,1.6125,3.1475,0.00063071866,0.0008059261,0.0001337813,4,Low Modelled Signal,False,4.7475004,0.66889822,2.6755929,0.66501808,2.6600723,-4.0824823,-4.0786023
76128533B1875965515331,Namsai,2018-07-31,contained_grid,22.400002,23.68,17.684999,18.0,0.0068772468,0.007180382,8.6654603e-05,2,Low Modelled Signal,False,22.400002,17.005592,18.285593,16.990072,18.270073,-5.4099293,-5.3944092
76128533B63783580004876,Nanded,2018-07-31,contained_grid,0.85866666,2.6400001,0.45508331,1.2087499,0.00015996797,0.00025126402,2.5412963e-05,15,Low Modelled Signal,False,0.85866666,0.0,0.0,0.0,0.0,-0.85866666,-0.85866666
76128533B61304308285665,Nandurbar,2018-07-31,contained_grid,4.8885717,7.0600004,0.00035714285,0.0025,0.0020821167,0.0032951697,0.0002179904,7,Low Modelled Signal,False,4.8885717,0.32874075,1.6655927,0.32430628,1.6500721,-4.5642653,-4.5598311
76128533B14968875277413,Narayanpet,2018-07-31,contained_grid,0.6833334,1.1,1.7883333,2.1249998,0.0001496474,0.00016079981,2.1472943e-05,3,Low Modelled Signal,False,0.6833334,0.0,0.0,0.0,0.0,-0.6833334,-0.6833334
76128533B89979485471283,Narayanpur,2018-07-31,contained_grid,9.8183336,12.650002,2.1204166,3.4,0.0038586648,0.0054767164,0.00059444032,6,Low Modelled Signal,False,9.8183336,4.4239259,7.2555938,4.4084053,7.2400732,-5.4099283,-5.3944077
76128533B46866455993508,Narmada,2018-07-31,contained_grid,6.2275,7.0300007,0.41999996,1.6699998,0.003310414,0.0038129431,0.00014610465,4,Low Modelled Signal,False,6.2275,0.90169442,1.6355929,0.89005399,1.6200724,-5.3374462,-5.3258057
76128533B20683890392439,Narsimhapur,2018-07-31,contained_grid,1.1955556,2.4999998,0.031666666,0.23,0.00043717099,0.0010382883,4.2020532e-05,9,Low Modelled Signal,False,1.1955556,0.0,0.0,0.0,0.0,-1.1955556,-1.1955556
76128533B50056157736049,Nashik,2018-07-31,contained_grid,2.9517391,8.4899998,0.0,0.0,0.0015046305,0.0050533121,0.000410824,23,Low Modelled Signal,False,2.9517391,0.36556357,3.095592,0.3621895,3.0800714,-2.5895495,-2.5861754
76128533B6397758882978,Navsari,2018-07-31,contained_grid,5.9274998,7.0,0.0,0.0,0.0027807527,0.0037858568,0.00021289602,4,Low Modelled Signal,False,5.9274998,0.69669425,1.6055923,0.68505383,1.5900717,-5.2424459,-5.2308054
76128533B36625800127334,Nawada,2018-07-31,contained_grid,9.7699995,11.309999,3.1829166,3.5675001,0.019180708,0.024067724,0.0005164129,3,Low Modelled Signal,False,9.7699995,4.3755918,5.9155917,4.3600717,5.9000711,-5.4099278,-5.3944077
76128533B77719785699048,Nayagarh,2018-07-31,contained_grid,5.498333,7.48,7.5745831,13.595,0.0046728929,0.013644181,0.0011163588,6,Low Modelled Signal,False,5.498333,0.58279616,2.0855923,0.57503587,2.0700717,-4.9232969,-4.9155369
76128533B77191913035963,Neemuch,2018-07-31,contained_grid,0.035,0.21000001,0.23479168,1.20875,0.00028843814,0.0003260466,2.9348346e-05,6,Low Modelled Signal,False,0.035,0.0,0.0,0.0,0.0,-0.035,-0.035
76128533B58262202014972,New Delhi,2018-07-31,nearest_grid,8.5,8.5,4.3674998,4.3674998,0.0079702232,0.0079702232,0.00064871262,1,Low Modelled Signal,False,8.5,3.1055923,3.1055923,3.0900717,3.0900717,-5.4099283,-5.3944077
76128533B33103505211400,Nicobars,2018-07-31,contained_grid,2.675,2.95,0.96624994,1.4699999,0.00024682877,0.00033012999,6.306779e-05,2,Low Modelled Signal,False,2.675,0.0,0.0,0.0,0.0,-2.675,-2.675
76128533B25280172436550,Nirmal,2018-07-31,contained_grid,1.03,1.75,0.24375001,0.60500002,0.00016614259,0.00021530062,2.7886153e-05,5,Low Modelled Signal,False,1.03,0.0,0.0,0.0,0.0,-1.03,-1.03
76128533B38767180038480,Niwari,2018-07-31,contained_grid,29.18,29.18,15.025002,15.025002,0.025936237,0.025936237,0.00023308546,1,Low Modelled Signal,False,29.18,23.785593,23.785593,23.770073,23.770073,-5.4099274,-5.3944073
76128533B58493775523243,Nizamabad,2018-07-31,contained_grid,1.34,1.8200001,0.63892853,1.5062499,0.00014854074,0.00015992258,2.2473412e-05,7,Low Modelled Signal,False,1.34,0.0,0.0,0.0,0.0,-1.34,-1.34
76128533B36594996191182,Noney,2018-07-31,contained_grid,19.67,19.67,9.2375011,9.2375011,0.0077525922,0.0077525922,0.00025739436,1,Low Modelled Signal,False,19.67,14.275593,14.275593,14.260072,14.260072,-5.4099283,-5.3944073
76128533B45574198291616,North ,2018-07-31,nearest_grid,6.21,6.21,4.23,4.23,0.011751072,0.011751072,0.0016041329,1,Low Modelled Signal,False,6.21,0.81559229,0.81559229,0.80007172,0.80007172,-5.4099283,-5.3944077
76128533B28397307540277,North  & Middle Andaman,2018-07-31,contained_grid,49.152,63.759998,23.2745,33.704998,0.052059997,0.06434682,0.0094677806,5,Low Modelled Signal,False,49.152,43.757591,58.365589,43.742073,58.350071,-5.4099274,-5.3944092
76128533B65820903826030,North District,2018-07-31,contained_grid,55.761433,97.269997,7.2898216,12.530001,0.019586388,0.042586055,0.0010479866,7,Low Modelled Signal,False,55.761433,50.367023,91.875587,50.351501,91.860069,-5.4099312,-5.3944092
76128533B9976625304286,North East,2018-07-31,contained_grid,8.4700003,8.4700003,0.005,0.005,0.015878484,0.015878484,0.0008215534,1,Low Modelled Signal,False,8.4700003,3.0755925,3.0755925,3.0600719,3.0600719,-5.4099283,-5.3944077
76128533B35759455556328,North Garo Hills,2018-07-31,contained_grid,35.810001,35.810001,14.025,14.025,0.015808808,0.015808808,0.0013910551,1,Low Modelled Signal,False,35.810001,30.415594,30.415594,30.400074,30.400074,-5.4099274,-5.3944073
76128533B1711704044407,North Goa,2018-07-31,contained_grid,12.07,12.099999,4.7525001,6.3874998,0.0082368013,0.0096068587,0.00087373017,2,Low Modelled Signal,False,12.07,6.6755919,6.7055917,6.6600714,6.6900711,-5.4099283,-5.3944077
76128533B77134386587213,North Tripura,2018-07-31,contained_grid,32.93,34.590004,16.07,20.309999,0.0083391098,0.009124333,0.00030454173,2,Low Modelled Signal,False,32.93,27.535595,29.195597,27.520075,29.180077,-5.4099255,-5.3944054
